pdb,partner1,partner2,database,cms,dslf_fa13,fa_atr,fa_dun_dev,fa_dun_rot,fa_dun_semi,fa_elec,fa_intra_atr_xover4,fa_intra_elec,fa_intra_rep_xover4,fa_intra_sol_xover4,fa_rep,fa_sol,hbond_bb_sc,hbond_lr_bb,hbond_sc,hbond_sr_bb,hxl_tors,ifa_complex_normalized,ifa_dG_cross,ifa_dG_cross_dSASAx100,ifa_dG_separated,ifa_dG_separated_dSASAx100,ifa_dSASA_hphobic,ifa_dSASA_int,ifa_dSASA_polar,ifa_delta_unsatHbonds,ifa_hbond_E_fraction,ifa_hbonds_int,ifa_nres_all,ifa_nres_int,ifa_packstat,ifa_per_residue_energy_int,ifa_sc_value,ifa_side1_normalized,ifa_side1_score,ifa_side2_normalized,ifa_side2_score,interaction_energy,lk_ball,lk_ball_bridge,lk_ball_bridge_uncpl,lk_ball_iso,omega,p_aa_pp,pro_close,rama_prepro,ref,total_score,dG_exp
5j4a,A,B,pdbbind,534.882995605469,0.0,-1266.62438068555,27.289986839827,99.0225419644715,178.383955848831,-424.820831101825,-69.4241749931721,-44.2302384851755,29.7011503320916,42.2896229165738,129.484503553566,939.217259846779,-43.2352058763928,-36.0114974755064,-25.2741344817844,-122.938170696428,42.3944301465811,-2.69640898704529,-58.4016418457031,-2.96059131622314,-58.4016418457031,-2.96059131622314,983.715026855469,1972.63427734375,988.919311523438,8,0.275198578834533,11,220,84,0.640714108943939,-2.83637309074402,0.638816595077514,-2.77082777023315,-132.999725341797,-2.92376685142517,-105.255599975586,-58.4016411495926,518.481962376503,-1.65847738836188,-11.1931729968535,-523.022210299407,16.7203941331718,-41.6249163170751,0.77217852346534,23.7644068387131,-30.674954,-593.209971476961,-9.74436202893653
1x1u,A,D,pdbbind,478.701141357422,0.0,-1168.87737477437,31.0892331141818,99.4832383681658,204.949451884904,-399.05509127313,-72.6709644304172,-48.8754936831214,34.4066143149504,52.5404212552414,122.958744681017,849.772011327694,-58.9770206389233,-55.5589367940492,-28.3348295497714,-65.925541243239,52.3598798592045,-2.69555282592773,-62.5015525817871,-3.83879494667053,-62.5015525817871,-3.83879494667053,856.887084960938,1628.15551757813,771.268432617188,16,0.301738888025283,14,199,63,0.653835117816925,-2.68516397476196,0.665298700332641,-3.07632756233215,-107.671463012695,-2.19620966911316,-61.4938735961914,-62.5015521133615,457.1277093204,-1.60777398261047,-10.7064000154692,-473.590687188744,11.8703786749297,-51.1356398101524,1.27847523230975,21.0207313515944,-39.956144,-536.415007999406,-10.7494826206327
3qq8,A,B,pdbbind,474.271026611328,0.0,-1444.30335859053,46.1929907445281,174.708264248129,214.40835198709,-472.071577953915,-92.2828622472245,-48.8751741379198,41.6126464467827,62.2867748581766,172.058948800752,981.778771671541,-55.5770949106505,-109.507343729967,-27.7759959312749,-51.9725654132841,46.2437078058469,-2.6901581287384,-53.3181457519531,-3.11676025390625,-53.3181457519531,-3.11676025390625,907.605346679688,1710.69140625,803.085998535156,4,0.137658447027206,7,257,55,0.59034389257431,-2.96105980873108,0.624800264835357,-2.92876982688904,-84.934326171875,-2.99707579612732,-77.9239654541016,-53.3181463822886,521.18477277142,-2.63044931130952,-17.0325326350284,-543.50339726989,25.5922791464106,-51.9954698671702,3.56875353325907,42.4893179744941,-105.968424,-691.370666009735,-7.94524946973871
1sgq,E,I,pdbbind,318.494232177734,-6.04461000251834,-1314.0105831439,29.7427454207425,88.8214881931881,136.930038839804,-418.976081884409,-59.3639949616673,-75.9559267208633,30.3825777250955,42.4309689178932,146.830330034032,887.808978912303,-63.5789635253256,-123.07487838975,-23.8041127114172,-45.8308508053518,105.039462384816,-3.00769424438477,-41.4367408752441,-3.62484645843506,-41.4367408752441,-3.62484645843506,654.964599609375,1143.13098144531,488.166351318359,6,0.246535032987594,8,236,67,0.814407229423522,-3.0982301235199,0.769670724868774,-3.45674514770508,-155.55354309082,-2.36490392684936,-52.0278854370117,-33.4121001152777,497.582127834116,-1.73029083802899,-13.6315366902452,-519.975918073265,12.8459890787777,-73.6377197529185,5.04186627460514,30.1027642993626,16.240296,-709.81583358492,-9.52355697859869
2v5q,A,D,pdbbind,516.969299316406,0.0,-2487.12354208192,66.7487289692597,226.92092865921,345.117337855186,-763.82739206425,-140.929566265407,-94.8461827280266,54.0296992707168,96.1978981167945,258.044601860288,1710.57098976057,-100.229940912054,-75.3568608853393,-45.1069955292527,-185.612489753156,71.9121879853728,-2.83507108688354,-57.0975036621094,-3.35462379455566,-57.0975036621094,-3.35462379455566,989.209289550781,1702.05395507813,712.844604492188,6,0.164793774485588,11,414,57,0.648243129253387,-3.20685315132141,0.714956641197204,-3.26114535331726,-78.2674865722656,-3.16736793518066,-104.523139953613,-57.0975034494878,922.242208379532,-3.07017348277693,-19.9449557679187,-970.222570815219,33.1842453889614,-98.3537145099777,6.18941699932513,86.7271270409308,-66.9803979999997,-1173.71941250915,-9.75264866614809
3bs5,A,B,pdbbind,329.900085449219,0.0,-982.414791313437,22.5408152418103,98.0779315260714,154.482373872573,-323.38183986039,-62.8393643129293,-31.910928679281,22.4450085917007,44.175981814867,87.1668747514415,765.416116151193,-26.2495579977259,-10.3369344568118,-29.268957215942,-111.400732815919,22.555821889467,-2.4435727596283,-45.3278121948242,-3.92291522026062,-45.3278121948242,-3.92291522026062,500.515350341797,1155.46240234375,654.947021484375,2,0.335923165082931,11,161,39,0.635719239711761,-3.08948349952698,0.734756529331207,-3.30204129219055,-75.9469451904297,-2.78393197059631,-44.542911529541,-44.0954174012115,396.899196338491,-1.18245535299816,-8.61673190273027,-413.529551472029,22.1343616556995,-19.8867521921492,1.75997225733791,23.2993027579232,-33.350376,-393.415216723766,-9.59591936516348
2nu2,E,I,pdbbind,402.110961914063,-5.68126819500418,-1318.53658772933,24.9137771605718,90.3156088323908,131.946670499567,-440.947562961948,-58.9407603621136,-71.187835813021,22.8016694747636,41.461441728386,139.534945411627,894.331453132635,-64.1177116284382,-124.715061721774,-23.6060887990637,-44.7213598863111,105.194501540269,-3.19415616989136,-46.263355255127,-3.47560906410217,-46.263355255127,-3.47560906410217,734.563781738281,1331.08618164063,596.522399902344,8,0.196333929896354,7,236,70,0.809236645698547,-3.14968705177307,0.733442425727844,-3.43308019638062,-168.220932006836,-2.48843622207642,-52.2571601867676,-38.4971665203354,503.958415256919,-2.00795681295982,-14.7375554819683,-521.571287121741,13.0123538416564,-73.670624078221,1.45106744803299,31.2126027992618,10.486296,-753.820857465809,-11.1374078581807
3ul4,A,B,pdbbind,517.192443847656,0.0,-1196.42238093713,20.4943601189181,116.52627200687,174.173941902251,-319.129640646657,-74.6494420041644,-33.4489820693589,31.0699760499679,50.8616695967297,108.528749817296,801.990188849806,-41.0916777626225,-93.4371634855409,-14.9429048374918,-39.8997986013265,31.0291412108491,-2.84670329093933,-57.2577323913574,-3.20752453804016,-57.2577323913574,-3.20752453804016,1216.40417480469,1785.10656738281,568.702392578125,1,0.119151607155799,6,205,65,0.648708462715148,-2.82789182662964,0.698336839675903,-2.95173740386963,-109.214279174805,-2.66423892974854,-74.5986862182617,-57.2577342476512,446.431369479897,-1.84703963041692,-11.7671658434266,-464.492098579617,23.2917222815731,-59.1425079019576,0.578853998775557,9.28223600897703,-47.561844,-583.574164977804,-10.836342965733
5imm,B,A,pdbbind,463.077575683594,-1.73004209479086,-1452.84509404428,25.0899325674175,130.7275226625,216.538417347887,-412.67206928056,-85.2761078968799,-42.1530320823184,23.4159203001249,56.425357060263,127.971446596807,982.24212217392,-48.5320037451373,-136.837216032265,-40.7236913163602,-33.8471117315938,57.7937472474384,-3.01508498191833,-45.8143348693848,-2.83912110328674,-45.8143348693848,-2.83912110328674,691.911010742188,1613.68017578125,921.769165039062,15,0.26907855272293,12,245,53,0.700901448726654,-3.01058840751648,0.677986860275268,-1.94820737838745,-46.7569770812988,-3.88980007171631,-112.80419921875,-44.5585305001434,550.179695142028,-2.09635760920804,-13.455830070689,-561.279414845805,13.6937867612588,-66.0891062882105,0.381777804073374,2.55870861755281,-28.177158,-738.695800756826,-11.5359789919852
3r85,A,E,pdbbind,633.608764648438,0.0,-893.65137074124,18.928302700468,78.9851523238706,163.161592579619,-265.125111569653,-61.5012247160119,-38.3224366758349,22.3945220552731,42.9043476970809,86.0710263053271,679.569878992063,-9.46775591666952,-3.14913835136895,-6.12110300307408,-117.781782895588,25.5044212763886,-1.7453203201294,-67.0909729003906,-3.39656567573547,-67.0909729003906,-3.39656567573547,1266.69995117188,1975.25927734375,708.559204101563,10,0.070963814854621,5,158,62,0.563813328742981,-2.1185896396637,0.763955235481262,-2.68254590034485,-112.666931152344,-0.934281110763549,-18.6856212615967,-67.0909744715341,361.0299568878,-1.15611947377098,-8.34510917118345,-380.433842446476,16.4013636015477,-23.8160204670596,0.599302657570921,34.6536132387013,2.90691600000001,-275.760619112221,-5.98092656955629
1ycs,A,B,pdbbind,360.713592529297,0.0,-2143.4615147948,101.806331864505,218.73207647671,406.305799821495,-612.440277390122,-126.896450847549,-111.742699016011,51.2744293112046,96.1626506816386,245.458957597492,1505.79374946816,-64.3890241662354,-114.193845679849,-49.4222563408428,-97.8104714315124,80.5754757536414,-1.88481271266937,-31.4489364624023,-2.10468435287476,-31.4489364624023,-2.10468435287476,763.826904296875,1494.2353515625,730.408447265625,6,0.277992039918899,7,385,53,0.602244794368743,-1.61883926391602,0.616990447044372,-1.32813048362732,-35.8595237731934,-1.92072927951813,-49.9389610290527,-31.4489372267345,764.718787174421,-3.67214314203206,-24.9752025549824,-825.98478646619,28.8079410751404,-80.488357904707,5.92757069670749,101.010959530913,-76.7506139999998,-725.652914282806,-10.263064038355
1lw6,E,I,pdbbind,504.807098388672,0.0,-2019.27472197512,39.14532028885,138.192126051789,234.08197231421,-621.825130927019,-88.715351349017,-85.244873210972,36.7022391012359,60.9089368602033,198.888880252291,1361.63869084546,-77.0465303665897,-111.448872901005,-32.6398894278162,-116.714416859019,86.3928240677374,-3.0211615562439,-57.2969245910645,-3.34653353691101,-57.2969245910645,-3.34653353691101,967.722106933594,1712.12768554688,744.405517578125,6,0.16855002939701,10,344,81,0.782249867916107,-2.87056183815002,0.713101267814636,-2.89015340805054,-173.409210205078,-2.81458568572998,-59.1062965393066,-48.4923073396026,768.228783788553,-3.31601529154595,-21.550120301285,-804.16252451546,17.2061986012445,-83.369657855427,11.9368805302588,61.9187663001173,10.786902,-1039.27958397833,-15.9602836098644
5tzp,A,B,pdbbind,482.360290527344,0.0,-1036.0795172762,17.0415888568399,84.4482700495658,150.887989322622,-249.586879740927,-65.6714211386265,-26.9104172969746,21.7304361802266,39.4865548243061,97.9334071520469,730.258653391318,-18.8441353334451,-2.37185928651294,-21.3780067977185,-113.521928748993,29.3902441798565,-2.27095365524292,-61.5280303955078,-4.08598613739014,-61.5280303955078,-4.08598613739014,1026.60217285156,1505.83056640625,479.228393554688,1,0.132320061326026,7,160,58,0.701095581054687,-2.33849382400513,0.777355551719665,-2.71837425231934,-106.0166015625,-1.55873870849609,-29.6160354614258,-61.5280313465734,401.036555020338,-1.04334389003389,-7.19349408492459,-420.048071207262,16.05484080228,-17.6486886602442,0.771969911164855,32.0581906025964,-4.15352199999998,-363.352585168704,-10.263064038355
2d10,A,E,pdbbind,547.896545410156,0.0,-1844.20702910496,57.1022283369738,223.89879749973,342.377651765565,-555.788207723409,-125.610779681436,-63.2388007412779,39.2126943740859,86.656683109026,185.000562604538,1271.96113769617,-51.1832943785893,-75.2402379294302,-33.764057431674,-135.085157664807,42.1102922113845,-2.51993250846863,-54.5073013305664,-2.99900507926941,-54.5073013305664,-2.99900507926941,1246.42993164063,1817.51281738281,571.082824707031,10,0.083841942250728,4,315,56,0.55715388059616,-2.38183641433716,0.738117337226867,-2.90088248252869,-107.332649230957,-1.37106263637543,-26.0501899719238,-54.5073003335631,667.899708854227,-2.32650063477239,-16.7309241383656,-706.391498724075,30.8694039737677,-63.2416997784216,2.82657480615324,48.1422902596504,-119.028582,-793.778744439944,-11.9638329095741
2vlq,A,B,pdbbind,492.972045898437,0.0,-1212.72114317715,29.7699030503402,126.459551040028,193.984902455362,-470.365849996502,-70.2228243373601,-39.1364144913808,26.5867708466776,53.6252162211418,119.768548134503,1008.4887898327,-59.3822891110324,-30.461582831501,-33.1786509668887,-106.591748177213,45.3348471565255,-2.72384238243103,-56.9980201721191,-3.66367840766907,-56.9980201721191,-3.66367840766907,811.30322265625,1555.75939941406,744.456115722656,7,0.276264816522598,12,218,64,0.622919619083404,-3.04550004005432,0.726868152618408,-3.35668253898621,-114.12720489502,-2.69282674789429,-80.7848052978516,-56.9980187174493,503.654771955243,-2.03935497596394,-13.6307454705302,-515.530681977415,11.0377514264052,-48.2957309863722,2.58263774714166,27.4248903139684,-140.959212,-593.797648319275,-14.5184044384742
2j0t,A,D,benchmark,383.995269775391,-1.85552669022577,-1495.79776711543,44.284594140636,153.262192999146,283.604216938076,-432.098051667555,-95.7261213255227,-70.6090565266957,33.1116772606096,67.8035366013179,164.652018899866,1033.03330324359,-66.8614851446861,-80.0039043852277,-22.9147821402485,-65.4503611505604,71.6126136127506,-1.91020965576172,-44.8996162414551,-3.05585932731628,-44.8996162414551,-3.05585932731628,822.472595214844,1469.29602050781,646.823364257812,4,0.288200736045837,12,284,76,0.680098950862884,-2.16585254669189,0.603849053382873,-2.54121088981628,-116.895706176758,-1.59030282497406,-47.7090873718262,-36.6421120128269,540.093911252756,-2.39508731907764,-16.9446170378417,-581.639676069009,23.6223136703875,-61.5401760968961,3.78072278419077,88.9318821358473,-56.455912,-542.499541129808,-13.3
2btf,A,P,benchmark,521.215637207031,0.0,-2923.3858563255,137.667314094111,345.782786483524,457.269714821073,-879.408676891002,-174.065741159158,-98.830876207593,91.2570996789953,115.754452431999,339.129243135986,2061.09439079084,-61.2681749792569,-133.916593228166,-45.3995945769617,-201.609585690292,129.101922725982,-1.68410658836365,-37.2262115478516,-1.7627979516983,-37.2262115478516,-1.7627979516983,1121.61499023438,2111.7685546875,990.153503417969,18,0.174667850136756,5,513,73,0.599365592002868,-1.51628196239471,0.508188605308532,-1.30148363113403,-41.6474761962891,-1.68392932415009,-69.0410995483398,-35.0744878818973,1101.4163715199,-3.64943346632286,-24.292678653138,-1145.6852664847,46.6499838498102,-96.4649265596844,6.83799125380471,158.104172594586,-66.0347319999999,-863.946692841158,-7.68812548250604
5ky4,A,B,pdbbind,512.388610839844,-8.05695482664004,-2444.41032610882,48.4564980796934,175.235527113358,367.248377097884,-554.022058463756,-141.40557023735,-82.1557432460927,37.9943204662517,93.9329469118474,241.627788769598,1577.15812035215,-75.6513231658064,-76.9916126195501,-44.0865853091311,-147.335413667781,72.9925853260862,-2.73858046531677,-50.0285530090332,-2.6260039806366,-50.0285530090332,-2.6260039806366,1259.05004882813,1905.12109375,646.071044921875,9,0.105020590126514,4,389,88,0.640902340412139,-2.10100197792053,0.659667253494262,-1.95292055606842,-117.175231933594,-2.4183189868927,-67.7129364013672,-47.7161783105459,842.345538662944,-3.20824157040209,-21.9625285697927,-913.043630452391,37.2333336913564,-82.6458770972693,2.36884404524813,82.9812305682555,-49.9070260000001,-1065.30778025011,-6.82123452062405
1clv,A,I,benchmark,560.838562011719,-8.32502838417268,-3044.00959000409,81.5993536762985,191.129130344802,483.35010869519,-925.940330268676,-153.954238085861,-140.319267675288,58.5285219376854,112.634761687446,322.782283153372,2113.63655660711,-129.77997764977,-142.48600381542,-93.2689911183474,-146.715669874685,97.9367044208617,-2.90685510635376,-65.3739395141602,-3.20445346832275,-65.3739395141602,-3.20445346832275,1170.98815917969,2040.09631347656,869.108154296875,9,0.213461384177207,9,502,75,0.652586102485656,-2.38924860954285,0.537670493125915,-2.35927176475525,-108.526504516602,-2.43679809570312,-70.6671447753906,-63.8029207271234,1109.95289944228,-5.33084348403883,-36.8577370743064,-1185.96176430364,20.5872456622217,-115.500744356015,4.09030735009265,95.6792557732929,-22.6981879999999,-1459.24124534366,-12.2782221371233
2sic,E,I,benchmark,518.989501953125,-2.83593293976653,-2139.65823577377,51.765388344444,159.849276133385,255.949400966497,-618.524546742261,-92.0430329286099,-109.995527836907,39.3797619038948,63.0872887245013,261.578831127959,1437.22397442987,-74.2048593308304,-131.829365609909,-27.8048858147865,-111.24749626165,101.199510056024,-2.28314900398254,-55.8657150268555,-3.40200018882751,-55.8657150268555,-3.40200018882751,1061.18237304688,1642.14318847656,580.960815429688,8,0.190795198082923,10,382,78,0.703069806098938,-2.23763489723206,0.685418486595153,-2.79576539993286,-162.154388427734,-0.619056105613708,-12.381121635437,-46.5438030049268,828.978983404573,-3.13234993301685,-20.320350122033,-861.192399830209,24.5901152313995,-93.1469500512958,6.28193009373386,139.288848023573,44.59971,-872.162914735184,-13.8437227532255
2r9p,A,E,pdbbind,397.835418701172,-7.53109842650683,-1600.85088504955,50.095222603209,133.355109785078,220.679711948085,-462.99288238863,-84.6999360109213,-65.0342817291524,33.2065212082845,54.0224346712671,175.665357942684,1060.56977179888,-62.6218154270258,-116.3837897459,-25.1644674602433,-51.0173087803059,58.5954093989748,-2.68517112731934,-42.4339561462402,-3.16943597793579,-42.4339561462402,-3.16943597793579,691.472961425781,1338.84887695313,647.375854492188,9,0.201076433062553,7,282,60,0.746499717235565,-2.26031017303467,0.737450361251831,-2.28717064857483,-102.922676086426,-2.1797285079956,-32.6959266662598,-36.7872560124322,557.55024457987,-2.32152754312497,-15.9737351698688,-606.260736241206,26.5899704297288,-74.5186262783425,5.17919689102353,34.5535320602223,8.090368,-757.218238933466,-6.62187980034418
6iu7,A,B,pdbbind,762.457885742188,0.0,-2739.84819224012,71.5929199826987,209.022122576204,349.001235011503,-841.602246135284,-142.433639550647,-88.4634396967175,83.9511596161173,91.9070876080089,288.204337485375,1953.88990134295,-73.700916846921,-7.7317324296323,-51.9326717534678,-315.879385079388,102.887578147612,-2.62642168998718,-90.7676467895508,-3.41722106933594,-90.7676467895508,-3.41722106933594,1138.99462890625,2656.18310546875,1517.18859863281,11,0.331001728773117,26,444,90,0.627385675907135,-2.37935423851013,0.695858299732208,-2.32956624031067,-167.728759765625,-2.57850694656372,-46.4131278991699,-90.7676505545504,1079.92417405709,-2.64199551645136,-18.2988672157524,-1116.27025471308,39.017080084251,-71.3560143949432,3.30931429638618,100.610152542977,-69.288902,-1166.13119482124,-12.3406466519612
3k2m,A,D,pdbbind,374.212890625,0.0,-1061.2015745669,24.3730246314671,96.1291893379599,137.356770297773,-326.919313816566,-61.5885484158552,-51.9500228757291,20.0135329584729,39.0484170786658,108.659986656706,686.265295763775,-28.6560282001824,-83.7812897547378,-27.0389436190529,-42.8441012120229,74.0332666005137,-3.07449650764465,-42.3463478088379,-3.31289529800415,-42.3463478088379,-3.31289529800415,620.080627441406,1278.22778320313,658.147094726563,7,0.223595961928367,8,201,45,0.612089037895202,-3.71444249153137,0.69956350326538,-3.14011669158935,-72.2226791381836,-4.31487417221069,-94.9272308349609,-41.1788963648267,371.553440125795,-1.78795667918133,-13.445699997696,-402.139886255021,16.9946916995647,-56.556498391369,1.7021749906682,13.2956812206411,-49.4894059999999,-617.973798422309,-11.1252997523519
5tar,A,B,pdbbind,246.242294311523,0.0,-1829.95054660609,48.6084092826786,208.807355248725,317.565942259215,-640.149864548383,-115.996507365333,-70.9018696799742,39.9001377521748,78.5059402351483,158.776184738471,1349.21702563466,-41.224521353776,-141.697738631159,-48.8836952947791,-110.971528267044,78.0678023066186,-2.58590269088745,-31.6491641998291,-3.19888162612915,-31.6491641998291,-3.19888162612915,626.7939453125,989.382202148438,362.588256835937,6,0.193580478429794,4,333,37,0.534690976142883,-3.18044710159302,0.579907536506652,-1.43751335144043,-11.5001068115234,-3.66125655174255,-106.17643737793,-28.9671789455731,714.085911054325,-2.73803732574927,-16.7630350969558,-735.820542537762,28.91001421538,-59.7400592439552,0.578487247571135,25.8743507333348,-95.1652499999999,-861.105635242661,-7.6919953443261
4dm6,A,E,pdbbind,313.905853271484,0.0,-1532.17641609411,48.7976210203069,174.313298032336,203.674392964708,-471.668923220388,-94.5877919358445,-33.4691516042995,49.4812290641052,59.5767909895306,168.284590747254,1133.20301886618,-36.3512060972378,-13.5646788263476,-23.5156393436505,-156.446900931373,67.8464801255433,-2.16384267807007,-41.1450805664063,-3.65120339393616,-41.1450805664063,-3.65120339393616,759.777770996094,1126.89099121094,367.113189697266,3,0.119319260120391,3,251,38,0.497689574956893,-2.45481419563293,0.69169020652771,-2.82132649421692,-76.1758193969727,-1.55519247055054,-17.1071166992188,-41.145079548516,601.100334861516,-1.67190442304158,-11.5008756968737,-617.432092764621,12.3231382850405,-39.5538235579203,1.99165853890823,71.4231756284662,-103.200808,-543.124483371818,-7.94524946973871
6ndz,A,B,pdbbind,782.592529296875,-5.57351644584789,-1844.21809315674,36.6481852924787,165.569458994633,261.469048242609,-499.869397164868,-95.0319372965065,-71.3904794204817,41.3340176051325,67.8250049885707,206.749486171442,1268.06399514959,-56.9572816387026,-28.2371058210513,-26.5771218906763,-154.737156292062,42.8491729928786,-2.5518913269043,-86.2968673706055,-3.42147946357727,-86.2968673706055,-3.42147946357727,1592.02087402344,2522.20922851562,930.188354492188,18,0.073011502623558,6,312,86,0.61010456085205,-2.58895540237427,0.721137046813964,-2.55634999275208,-104.810348510742,-2.61866235733032,-117.839805603027,-86.2968707217981,666.407730380421,-1.86857187216359,-12.9377145613879,-729.778667180987,22.7166790899491,-71.677877517324,1.97365163870654,40.3919754027912,-19.333616,-796.190130309601,-13.2317898016148
5inb,A,B,pdbbind,849.06982421875,0.0,-2054.4812523495,48.3108655889728,164.24541716314,323.921028482664,-646.022907327091,-118.229211314887,-60.1803898052076,55.4919657431839,79.5278908817641,219.581357871235,1359.9893413882,-78.9651519537582,-95.83279134698,-44.1045258992779,-122.362927884026,50.2362559437026,-3.02112460136414,-93.9419708251953,-3.33154439926147,-93.9419708251953,-3.33154439926147,1691.71118164063,2819.7724609375,1128.06127929688,13,0.168988808989524,13,326,97,0.602478921413421,-3.1645040512085,0.765950202941894,-3.47514653205872,-222.409378051758,-2.56204605102539,-84.5475234985352,-84.9320694221232,737.517015562114,-2.56708743568869,-17.4017380096039,-767.705951503775,36.314332721179,-73.6967658265476,1.50313462654413,82.4283235572304,-62.4028580000001,-984.886629126415,-9.42707555892748
2p42,A,B,pdbbind,357.466369628906,-5.81022895195757,-1336.96335938548,36.0730218885345,120.327166954902,207.239604097473,-458.797321956173,-68.1785930428533,-64.3316234249989,23.8201657460143,44.9986266071722,134.513933402579,932.475686489698,-59.8866230262309,-114.990042212829,-35.4293494755077,-46.806490971687,69.7672942293213,-2.78297805786133,-48.5566864013672,-3.86286425590515,-48.5566864013672,-3.86286425590515,687.810729980469,1257.01245117188,569.201721191406,6,0.194893598556518,8,245,52,0.791902601718902,-2.62375330924988,0.733845233917236,-2.7158830165863,-67.8970794677734,-2.53844785690308,-68.5380935668945,-46.4459576574301,501.648356019391,-2.21810568891975,-15.4220200943573,-526.501001852894,24.3276734512841,-51.8961118404685,1.22600141363228,11.5421930174715,-2.55845399999999,-681.829602606882,-10.4204891525757
2omz,A,B,pdbbind,751.656311035156,0.0,-3207.18263340454,71.91388804881,237.860259550638,461.252880993315,-948.857588816049,-165.46473703377,-166.380371001502,61.6595330386213,112.074448179621,305.402067316377,2043.9400274659,-141.515688052049,-238.574008712696,-71.5544999266948,-116.651904766959,211.969872037994,-3.17372298240662,-68.3687973022461,-2.37757086753845,-68.3687973022461,-2.37757086753845,1331.19519042969,2875.57348632812,1544.37829589844,14,0.188136741518974,12,569,115,0.592449188232421,-3.12755489349365,0.670366525650024,-3.0526430606842,-241.158798217773,-3.29194521903992,-118.510025024414,-68.3687997799924,1167.58477426987,-6.12962459882861,-42.6083469449684,-1212.92510520959,35.309327996688,-115.218095889635,4.39055392919114,155.968200062715,-242.11159,-1805.84836146753,-8.72836984960709
4mit,A,E,pdbbind,696.168273925781,0.0,-1192.11456888747,31.3025164783374,105.577722845746,158.17070375238,-419.758271516468,-73.2883924159511,-46.1060798275843,37.379309782011,44.0467715006071,139.570272731325,817.638120007062,-22.6619378822718,-75.2301139910554,-19.9655685373671,-77.5021837905872,63.5659743847557,-2.68129777908325,-83.6692199707031,-3.56476950645447,-83.6692199707031,-3.56476950645447,1444.71667480469,2347.11450195313,902.397827148438,6,0.237121105194091,15,219,87,0.629852771759033,-2.88496994972229,0.746364593505859,-3.38584780693054,-186.221633911133,-2.02408623695373,-64.7707595825195,-69.0074759745281,452.544333773279,-2.00305498285587,-12.8747489213336,-466.148774951257,16.3782818200413,-41.3026005997935,2.41986603267642,49.6188450462007,-56.460658,-587.204236149575,-9.20809361599284
4c7n,A,B,pdbbind,838.053283691406,0.0,-572.203532068614,17.009553571971,73.6781400638735,120.310908938967,-210.117226611279,-39.8397511800343,-15.1365759796,15.5326153148521,29.1757077906632,44.2124600357506,520.372133748748,-4.44923118250357,0.0,-11.1388259078659,-100.900486824057,4.23435800534727,-1.90691149234772,-105.18473815918,-3.88891673088074,-105.18473815918,-3.88891673088074,1976.55688476563,2704.73095703125,728.174072265625,1,0.08002284169197,8,98,88,0.607536375522613,-2.13887357711792,0.811466515064239,-2.04182577133179,-91.8821640014648,-2.2404351234436,-96.3387069702148,-105.184737022716,258.173082293779,-0.65156590693396,-5.61243665810425,-267.312244804489,10.0069497471076,-12.491624241833,0.0,1.23206373841738,-40.961796,-186.877324115838,-12.2782221371233
1pvh,A,B,benchmark,412.855529785156,-2.59949220568892,-2111.12453814443,76.995564579009,218.839262660374,343.343893733157,-615.421687917175,-130.17462010846,-78.0698728922531,63.4036085523798,90.6805523541183,239.231745887685,1446.15779272146,-46.4499701672873,-90.5847168184068,-38.3747751449137,-136.638781815228,93.7168509321684,-2.20726084709167,-46.4070739746094,-3.18535876274109,-46.4070739746094,-3.18535876274109,833.314025878906,1456.88684082031,623.572814941406,12,0.203537166118621,8,369,65,0.592374563217163,-2.09389734268189,0.759209275245666,-2.6485390663147,-66.2134780883789,-1.7472460269928,-69.8898391723633,-44.6719540889339,752.614072058861,-2.74788002721142,-19.4045764794234,-805.478800667996,18.9046522444384,-74.2496379751808,3.46431850431631,94.1948272989516,-104.707036,-814.479244836736,-9.68193751409861
1kxq,A,H,benchmark,555.866455078125,-6.99462137364564,-3739.79328049064,122.541277532152,321.984449345493,588.167591867718,-1186.68355780382,-205.273260479943,-177.000697778942,93.5495342654616,142.243393519471,413.438019034146,2603.25760804245,-177.137516755272,-200.46218851118,-106.130240459367,-175.127666994278,140.548899636758,-2.78796219825745,-56.1474876403809,-2.59387135505676,-56.1474876403809,-2.59387135505676,1172.56127929688,2164.62109375,992.059875488281,8,0.236312821507453,12,616,90,0.654527366161346,-2.67834854125977,0.5906263589859,-2.72514319419861,-133.532012939453,-2.62242364883423,-107.51936340332,-55.6078840892554,1369.0018861297,-6.01007172109931,-42.3857051632824,-1453.70491575291,30.7448601942587,-156.829308862879,3.40412527751162,81.0115577467632,6.25508600000002,-1717.38474355538,-11.5359789919852
